"","timestamp","code","i01","i02r","i03","i04","i05","i06r","i07","i08","i09","i10","n_facebook_friends","n_hangover","age","sex","extra_single_item","time_conversation","presentation","n_party","clients","extra_vignette","extra_description","prop_na_per_row","extra_mean","extra_median","client_freq"
"409","14.09.2016 10:47:17","",3,4,1,4,3,3,3,3,3,2,413,1,24,"Frau",3,NA,"",4,"im Schnitt 1 Mal pro Woche","passt insgesamt",3,0,2.9,3,"3"
"410","14.09.2016 12:10:09","",3,3,1,NA,3,2,3,2,3,1,240,3,23,"Frau",1,30,"nein",6,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",5,0.0434782608695652,2.33333333333333,3,"5"
"411","14.09.2016 13:42:47","SGH",4,3,1,4,4,3,4,3,4,3,25,1,22,"Frau",4,5,"ja",5,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",2,0,3.3,3.5,"1"
"412","14.09.2016 17:08:35","SEM",3,3,1,2,1,1,1,4,3,1,300,30,24,"Mann",1,60,"nein",50,"im Schnitt 1 Mal pro Monat","passt insgesamt nicht",6,0,2,1.5,"2"
"413","15.09.2016 10:59:21","WPM",4,2,1,4,4,3,2,1,3,1,33,0,42,"Frau",2,3,"nein",0,"gar nicht","passt insgesamt nicht",4,0,2.5,2.5,"0"
"414","15.09.2016 15:09:24","PAW",4,4,2,4,3,4,4,4,4,4,750,30,22,"Mann",4,5,"nein",30,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.7,4,"5"
"415","15.09.2016 16:28:46","ASM",4,4,3,3,3,3,3,3,4,4,610,10,22,"Frau",3,5,"nein",30,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.4,3,"5"
"416","15.09.2016 16:33:51","ZRO",4,4,3,4,4,2,4,4,4,4,483,5,28,"Mann",4,3,"ja",20,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0,3.7,4,"5"
"417","15.09.2016 17:25:07","ASE",2,2,1,2,2,2,2,2,3,1,250,6,25,"Frau",2,20,"nein",12,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",5,0,1.9,2,"5"
"418","15.09.2016 17:43:10","JHB",2,1,1,2,2,1,2,2,3,2,200,0,26,"Frau",2,10,"nein",6,"im Schnitt mehrfach pro Tag","passt insgesamt",5,0,1.8,2,"5"
"419","16.09.2016 10:55:40","MHK",4,4,3,4,4,4,3,4,4,3,350,4,29,"Frau",4,5,"ja",12,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0,3.7,4,"5"
"420","16.09.2016 15:06:00","",4,4,3,4,4,4,3,3,4,2,400,5,19,"Frau",3,2,"nein",30,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.5,4,"5"
"421","16.09.2016 19:08:08","MLG42AC",4,4,4,3,4,4,3,3,4,2,477,4,22,"Frau",2,15,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",3,0,3.5,4,"5"
"422","17.09.2016 19:14:33","DSB",2,2,1,2,2,2,2,1,3,2,350,0,25,"Frau",1,NA,"nein",1,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",6,0,1.9,2,"5"
"423","18.09.2016 18:57:27","RRD",4,4,3,3,4,4,3,3,4,2,80,5,22,"Frau",3,20,"ja",12,"im Schnitt 1 Mal pro Monat","keine Antwort",3,0,3.4,3.5,"2"
"424","18.09.2016 21:52:35","",3,3,1,4,4,3,3,2,4,3,350,4,23,"Frau",3,5,"ja",6,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3,3,"5"
"425","19.09.2016 06:53:02","",4,1,1,4,NA,1,4,3,3,2,686,NA,23,"Frau",3,2,"nein",50,"täglich zwischen 20-50","keine Antwort",2,0.0434782608695652,2.55555555555556,3,"5"
"426","19.09.2016 14:32:00","otm",3,NA,2,3,2,4,2,2,4,2,150,3,23,"Frau",2,15,"ja",4,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0.0434782608695652,2.66666666666667,2,"5"
"427","19.09.2016 19:26:05","",3,4,1,3,4,4,4,3,3,3,1300,10,25,"Frau",4,7,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.2,3,"5"
"428","19.09.2016 21:24:02","572ezg",3,3,2,3,3,3,3,2,3,2,292,0,23,"Frau",3,5,"nein",12,"im Schnitt mehrfach pro Tag","keine Antwort",3,0,2.7,3,"5"
"429","19.09.2016 22:24:22","TWM",3,4,2,4,4,4,4,3,3,3,1300,10,25,"Frau",4,10,"nein",13,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.4,3.5,"5"
"430","20.09.2016 16:19:58","KAO",3,3,1,4,4,3,3,3,4,4,261,10,28,"Frau",4,10,"ja",30,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0,3.2,3,"5"
"431","20.09.2016 19:51:33","MGD",4,3,1,3,3,3,3,2,4,2,110,4,24,"Frau",3,15,"nein",20,"im Schnitt mehrfach pro Tag","passt insgesamt",4,0,2.8,3,"5"
"432","20.09.2016 23:03:44","JSH",4,4,2,4,4,2,4,4,4,3,535,6,30,"Frau",3,15,"nein",14,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",1,0,3.5,4,"5"
"433","21.09.2016 00:58:08","",4,3,3,4,4,3,3,4,4,4,309,20,20,"Mann",3,5,"ja",30,"im Schnitt 1 Mal pro Tag","keine Antwort",2,0,3.6,4,"4"
"434","21.09.2016 10:50:54","KHD",2,1,2,3,2,1,3,2,3,2,NA,1,48,"Mann",1,10,"ja",0,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",4,0.0434782608695652,2.1,2,"1"
"435","21.09.2016 11:49:07","WHE",3,3,1,4,4,3,4,4,4,3,175,5,30,"Frau",3,3,"ja",10,"im Schnitt 1 Mal pro Woche","passt insgesamt",2,0,3.3,3.5,"3"
"436","21.09.2016 14:45:55","BBP",2,2,1,3,3,2,3,2,3,2,41,0,28,"Frau",3,NA,"ja",15,"im Schnitt mehrfach pro Tag","passt insgesamt",6,0,2.3,2,"5"
"437","21.09.2016 16:06:51","HSL",4,4,1,3,2,4,3,4,4,1,236,25,27,"Mann",1,10,"nein",35,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",3,0,3,3.5,"1"
"438","21.09.2016 22:55:32","ACR",3,2,3,3,2,3,3,2,3,4,300,1,38,"Mann",3,10,"ja",5,"im Schnitt 1 Mal pro Woche","passt insgesamt",2,0,2.8,3,"3"
"439","22.09.2016 12:38:39","KHL",4,3,2,3,3,3,3,4,3,2,300,2,24,"Frau",3,5,"ja",5,"im Schnitt 1 Mal pro Woche","passt insgesamt",2,0,3,3,"3"
"440","23.09.2016 13:29:10","UMR",3,3,1,3,2,3,2,2,2,2,302,4,21,"Frau",2,5,"nein",3,"im Schnitt mehrfach pro Tag","keine Antwort",5,0,2.3,2,"5"
"441","23.09.2016 13:45:10","GRM",3,2,1,3,3,3,4,4,4,1,NA,10,21,"Frau",2,30,"nein",48,"im Schnitt 1 Mal pro Woche","passt insgesamt nicht",4,0.0434782608695652,2.8,3,"3"
"442","24.09.2016 15:15:41","HBO",4,3,1,3,4,3,2,4,4,3,NA,2,24,"Frau",3,15,"nein",15,"im Schnitt 1 Mal pro Monat","passt insgesamt",3,0.0434782608695652,3.1,3,"2"
"443","25.09.2016 16:10:38","GKD",3,4,1,2,2,3,2,3,3,2,195,3,23,"Frau",2,20,"ja",30,"im Schnitt 1 Mal pro Woche","passt insgesamt",5,0,2.5,2.5,"3"
"444","25.09.2016 16:10:43","MPB",4,4,2,4,4,3,3,3,4,1,NA,1,43,"Frau",3,10,"nein",2,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0.0434782608695652,3.2,3.5,"5"
"445","25.09.2016 18:28:28","Rwm",3,3,4,4,3,3,2,2,4,1,200,1,23,"Frau",3,5,"ja",3,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,2.9,3,"5"
"446","26.09.2016 08:38:30","JKI",4,4,3,4,3,4,3,3,3,2,150,5,23,"Frau",3,10,"ja",30,"im Schnitt 1 Mal pro Woche","passt insgesamt",2,0,3.3,3,"3"
"447","26.09.2016 09:28:41","HUM",3,4,1,4,3,3,3,4,3,3,700,40,23,"Mann",3,30,"nein",50,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.1,3,"5"
"448","27.09.2016 09:05:46","ABW",4,4,2,3,3,3,3,3,4,3,400,10,24,"Frau",3,10,"ja",24,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,3.2,3,"5"
"449","27.09.2016 10:53:52","",3,3,1,4,3,3,3,4,4,4,200,0,25,"Frau",4,5,"ja",0,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",1,0,3.2,3,"1"
"450","27.09.2016 16:36:19","JHU",4,4,2,4,4,4,4,4,4,3,600,8,24,"Frau",4,5,"ja",10,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.7,4,"5"
"451","27.09.2016 16:36:37","",4,3,3,4,4,4,4,4,4,3,680,25,23,"Frau",4,5,"ja",50,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0,3.7,4,"5"
"452","27.09.2016 16:37:38","",4,3,2,4,4,3,3,3,3,2,250,30,22,"Frau",3,5,"nein",50,"im Schnitt 1 Mal pro Woche","passt insgesamt",3,0,3.1,3,"3"
"453","27.09.2016 16:38:05","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",NA,0.608695652173913,NA,NA,NA
"454","27.09.2016 16:39:00","",4,4,2,4,4,4,3,4,4,2,NA,20,23,"Frau",4,5,"ja",40,"im Schnitt 1 Mal pro Tag","passt insgesamt",1,0.0434782608695652,3.5,4,"4"
"455","27.09.2016 20:49:38","UPH",3,3,1,2,2,3,2,4,4,1,NA,0,31,"Frau",2,20,"nein",4,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",5,0.0434782608695652,2.5,2.5,"1"
"456","28.09.2016 16:26:10","KKG",4,4,3,3,3,4,3,3,4,1,174,2,21,"Frau",2,40,"nein",20,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",4,0,3.2,3,"1"
"457","28.09.2016 18:06:22","CHL",3,2,2,2,2,3,3,4,3,4,NA,3,29,"Mann",3,2,"ja",30,"im Schnitt 1 Mal pro Tag","passt insgesamt",2,0.0434782608695652,2.8,3,"4"
"458","28.09.2016 18:06:57","Agw ",4,4,1,4,3,4,3,4,4,4,450,48,25,"Mann",4,20,"ja",70,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0,3.5,4,"5"
"459","28.09.2016 18:07:01","",3,3,3,4,4,3,4,3,3,2,NA,3,24,"Mann",3,20,"ja",5,"im Schnitt mehrfach pro Tag","keine Antwort",2,0.0434782608695652,3.2,3,"5"
"460","28.09.2016 18:07:57","",4,3,2,4,4,2,4,4,4,2,300,3,35,"Frau",3,45,"nein",5,"im Schnitt 1 Mal pro Monat","passt insgesamt",1,0,3.3,4,"2"
"461","28.09.2016 18:08:34","KHD",4,4,3,3,2,4,3,3,3,1,75,10,28,"Mann",3,30,"ja",12,"im Schnitt mehrfach pro Tag","passt insgesamt",4,0,3,3,"5"
"462","28.09.2016 18:08:39","UTS",3,3,1,3,3,3,2,3,4,1,150,3,30,"Frau",2,10,"nein",5,"im Schnitt 1 Mal pro Monat","passt insgesamt nicht",5,0,2.6,3,"2"
"463","28.09.2016 18:08:47","KBW",4,4,1,3,4,4,3,3,3,1,200,0,26,"Frau",1,10,"ja",25,"im Schnitt 1 Mal pro Monat","passt insgesamt nicht",3,0,3,3,"2"
"464","28.09.2016 18:08:48","XED",3,4,1,3,3,3,3,2,3,2,175,0,27,"Frau",3,30,"nein",2,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",3,0,2.7,3,"1"
"465","28.09.2016 18:08:52","",2,3,2,2,2,3,3,2,3,2,240,2,25,"Frau",2,1,"ja",5,"im Schnitt mehrfach pro Tag","keine Antwort",4,0,2.4,2,"5"
"466","28.09.2016 18:09:13","",NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,NA,"",NA,"","",NA,0.478260869565217,2,2,NA
"467","28.09.2016 18:09:21","HCW",4,4,2,3,3,3,2,3,3,2,450,12,27,"Mann",2,5,"nein",24,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,2.9,3,"5"
"468","28.09.2016 18:09:42","KDH",3,4,1,3,3,3,3,3,4,3,200,6,23,"Frau",3,2,"nein",6,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3,3,"5"
"469","28.09.2016 18:10:10","",3,3,1,4,4,3,3,3,4,2,360,12,28,"Mann",3,5,"ja",10,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",4,0,3,3,"1"
"470","28.09.2016 18:10:47","",3,2,2,3,3,2,2,2,2,1,NA,15,27,"Mann",2,5,"nein",10,"0","keine Antwort",3,0.0434782608695652,2.2,2,"0"
"471","28.09.2016 18:10:53","Tal",3,3,1,2,2,3,3,3,3,2,2,98,26,"Mann",4,220,"ja",65,"im Schnitt 1 Mal pro Woche","passt insgesamt",4,0,2.5,3,"3"
"472","28.09.2016 18:10:59","WSD",3,4,1,2,3,4,2,3,3,1,12,0,27,"Frau",2,10,"nein",5,"im Schnitt mehrfach pro Tag","keine Antwort",2,0,2.6,3,"5"
"473","28.09.2016 18:11:39","FDL",3,2,4,2,3,3,2,2,4,2,350,10,23,"Mann",2,5,"nein",30,"im Schnitt 1 Mal pro Quartal (oder weniger)","keine Antwort",3,0,2.7,2.5,"1"
"474","28.09.2016 18:13:54","uph",4,4,2,4,4,4,3,3,4,1,NA,5,27,"Frau",4,1,"nein",8,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0.0434782608695652,3.3,4,"5"
"475","28.09.2016 22:41:06","MHZ",3,3,3,3,2,3,3,2,2,3,NA,5,26,"Mann",2,7,"nein",20,"im Schnitt mehrfach pro Tag","passt insgesamt",4,0.0434782608695652,2.7,3,"5"
"476","30.09.2016 21:22:43","HBE42AC",4,1,4,3,3,3,3,3,3,1,350,1,23,"Frau",2,60,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,2.8,3,"5"
"477","01.10.2016 12:28:57","HLP",3,2,1,2,3,2,2,3,4,1,NA,2,28,"Frau",3,2,"nein",24,"im Schnitt mehrfach pro Tag","passt insgesamt",5,0.0434782608695652,2.3,2,"5"
"478","01.10.2016 14:00:01","ANW",3,2,1,3,2,3,3,2,4,1,NA,3,33,"Mann",2,30,"nein",5,"im Schnitt 1 Mal pro Woche","passt insgesamt nicht",3,0.0434782608695652,2.4,2.5,"3"
"479","02.10.2016 15:42:39","MHC",3,3,1,3,3,3,2,3,3,1,200,1,33,"Frau",2,10,"nein",2,"im Schnitt 1 Mal pro Tag","keine Antwort",4,0,2.5,3,"4"
"480","04.10.2016 11:39:17","",4,4,3,4,4,4,4,4,4,3,650,10,24,"Mann",4,5,"ja",50,"im Schnitt 1 Mal pro Tag","passt insgesamt",2,0,3.8,4,"4"
"481","04.10.2016 16:38:10","TYL",2,2,4,2,2,3,2,1,2,1,350,5,23,"Frau",2,15,"nein",20,"im Schnitt 1 Mal pro Monat","passt insgesamt",2,0,2.1,2,"2"
"482","04.10.2016 17:56:59","JBP",3,4,1,2,3,3,1,3,3,1,356,3,23,"Frau",1,30,"ja",30,"im Schnitt mehrfach pro Tag","keine Antwort",4,0,2.4,3,"5"
"483","04.10.2016 18:56:03","",4,4,1,3,3,3,3,2,4,3,3000,1,24,"Frau",3,10,"nein",4,"im Schnitt 1 Mal pro Monat","passt insgesamt",1,0,3,3,"2"
"484","05.10.2016 16:12:00","RKB",4,4,2,4,4,4,3,4,4,2,300,12,24,"Mann",4,2,"ja",24,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,3.5,4,"5"
"485","05.10.2016 18:41:28","",3,2,1,2,3,2,4,4,4,1,200,0,25,"Frau",1,30,"nein",12,"nie","passt insgesamt",4,0,2.6,2.5,"0"
"486","05.10.2016 19:39:16","",3,3,1,3,2,3,2,3,3,2,457,2,24,"Frau",3,20,"nein",18,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",3,0,2.5,3,"5"
"487","06.10.2016 18:59:34","FNN",2,2,2,4,3,2,3,1,3,1,613,1,27,"Mann",4,10,"nein",1,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,2.3,2,"5"
"488","08.10.2016 11:35:33","",4,3,3,3,3,4,3,3,3,2,75,1,29,"Frau",3,10,"nein",4,"im Schnitt 1 Mal pro Woche","passt insgesamt",2,0,3.1,3,"3"
"489","10.10.2016 22:42:33","JCU",3,3,1,3,3,3,3,3,4,1,108,3,30,"Frau",3,10,"nein",5,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,2.7,3,"5"
"490","11.10.2016 20:09:32","FGW",4,4,1,4,4,3,3,4,4,2,508,24,26,"Mann",3,10,"nein",30,"im Schnitt 1 Mal pro Monat","passt insgesamt",2,0,3.3,4,"2"
"491","11.10.2016 20:34:16","",4,3,2,4,4,3,3,3,3,3,700,0,25,"Frau",3,15,"ja",35,"im Schnitt mehrfach pro Tag","passt insgesamt",2,0,3.2,3,"5"
"492","11.10.2016 22:16:54","HUR",4,4,2,4,3,3,2,3,3,2,365,3,25,"Frau",3,30,"ja",20,"im Schnitt mehrfach pro Tag","passt insgesamt",3,0,3,3,"5"
"493","11.10.2016 22:52:26","",4,4,2,4,4,4,4,4,4,3,165,4,27,"Frau",4,5,"nein",10,"im Schnitt mehrfach pro Tag","passt insgesamt",1,0,3.7,4,"5"
"494","12.10.2016 16:31:10","GSW",4,4,2,4,4,4,4,4,4,2,520,24,25,"Frau",4,20,"nein",30,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",2,0,3.6,4,"1"
"495","13.10.2016 21:07:37","",4,4,2,4,4,3,4,2,3,2,200,3,22,"Frau",3,20,"ja",2,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",2,0,3.2,3.5,"1"
"496","16.10.2016 14:38:09","",3,2,2,3,3,1,4,3,4,4,NA,10,24,"Frau",3,5,"nein",10,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",3,0.0434782608695652,2.9,3,"1"
"497","25.10.2016 22:40:42","BIC",3,4,1,3,3,3,3,2,3,1,NA,0,41,"Frau",1,10,"nein",4,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",5,0.0434782608695652,2.6,3,"1"
"498","27.10.2016 18:48:17","RwE",3,3,4,4,3,3,3,3,4,3,727,5,26,"Frau",3,15,"nein",7,"im Schnitt mehrfach pro Tag","passt insgesamt",4,0,3.3,3,"5"
"499","31.10.2016 15:50:09","MBD",2,2,2,2,2,3,2,2,2,2,150,0,22,"Frau",2,10,"nein",1,"im Schnitt 1 Mal pro Tag","passt insgesamt",6,0,2.1,2,"4"
"500","06.11.2016 18:22:58","EAB",4,3,1,3,3,4,2,3,4,1,NA,0,22,"Frau",1,NA,"nein",4,"im Schnitt 1 Mal pro Woche","passt insgesamt",3,0.0434782608695652,2.8,3,"3"
"501","10.11.2016 15:42:01","",3,3,2,4,3,2,4,2,4,3,500,0,26,"Frau",3,NA,"ja",5,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",3,0,3,3,"1"
